date,code,revenue,name_zh,market,name_ko,sector
2018-12,2303,11385275.0,聯電,sii,UMC,파운드리
2019-01,2303,11795477.0,聯電,sii,UMC,파운드리
2019-02,2303,10461743.0,聯電,sii,UMC,파운드리
2019-03,2303,10325739.0,聯電,sii,UMC,파운드리
2019-04,2303,12082275.0,聯電,sii,UMC,파운드리
2019-05,2303,12242267.0,聯電,sii,UMC,파운드리
2019-06,2303,11706642.0,聯電,sii,UMC,파운드리
2019-07,2303,13728148.0,聯電,sii,UMC,파운드리
2019-08,2303,13184069.0,聯電,sii,UMC,파운드리
2019-09,2303,10826223.0,聯電,sii,UMC,파운드리
2019-10,2303,14587122.0,聯電,sii,UMC,파운드리
2019-11,2303,13891904.0,聯電,sii,UMC,파운드리
2019-12,2303,13370032.0,聯電,sii,UMC,파운드리
2020-01,2303,14091018.0,聯電,sii,UMC,파운드리
2020-02,2303,13606421.0,聯電,sii,UMC,파운드리
2020-03,2303,14570408.0,聯電,sii,UMC,파운드리
2020-04,2303,15059189.0,聯電,sii,UMC,파운드리
2020-05,2303,14745577.0,聯電,sii,UMC,파운드리
2020-06,2303,14581494.0,聯電,sii,UMC,파운드리
2020-07,2303,15494823.0,聯電,sii,UMC,파운드리
2020-08,2303,14841818.0,聯電,sii,UMC,파운드리
2020-09,2303,14533813.0,聯電,sii,UMC,파운드리
2020-10,2303,15282825.0,聯電,sii,UMC,파운드리
2020-11,2303,14725559.0,聯電,sii,UMC,파운드리
2020-12,2303,15287969.0,聯電,sii,UMC,파운드리
2021-01,2303,15529559.0,聯電,sii,UMC,파운드리
2021-02,2303,14947898.0,聯電,sii,UMC,파운드리
2021-03,2303,16619555.0,聯電,sii,UMC,파운드리
2021-04,2303,16382058.0,聯電,sii,UMC,파운드리
2021-05,2303,17189070.0,聯電,sii,UMC,파운드리
2021-06,2303,17336613.0,聯電,sii,UMC,파운드리
2021-07,2303,18366122.0,聯電,sii,UMC,파운드리
2021-08,2303,18789991.0,聯電,sii,UMC,파운드리
2021-09,2303,18750564.0,聯電,sii,UMC,파운드리
2021-10,2303,19158585.0,聯電,sii,UMC,파운드리
2021-11,2303,19661423.0,聯電,sii,UMC,파운드리
2021-12,2303,20279580.0,聯電,sii,UMC,파운드리
2022-01,2303,20472766.0,聯電,sii,UMC,파운드리
2022-02,2303,20809602.0,聯電,sii,UMC,파운드리
2022-03,2303,22140452.0,聯電,sii,UMC,파운드리
2022-04,2303,22796461.0,聯電,sii,UMC,파운드리
2022-05,2303,24433030.0,聯電,sii,UMC,파운드리
2022-06,2303,24825649.0,聯電,sii,UMC,파운드리
2022-07,2303,24826685.0,聯電,sii,UMC,파운드리
2022-08,2303,25346076.0,聯電,sii,UMC,파운드리
2022-09,2303,25218828.0,聯電,sii,UMC,파운드리
2022-10,2303,24344264.0,聯電,sii,UMC,파운드리
2022-11,2303,22545442.0,聯電,sii,UMC,파운드리
2022-12,2303,20946009.0,聯電,sii,UMC,파운드리
2023-01,2303,19589515.0,聯電,sii,UMC,파운드리
2023-02,2303,16931079.0,聯電,sii,UMC,파운드리
2023-03,2303,17688853.0,聯電,sii,UMC,파운드리
2023-04,2303,18461436.0,聯電,sii,UMC,파운드리
2023-05,2303,18778488.0,聯電,sii,UMC,파운드리
2023-06,2303,19056484.0,聯電,sii,UMC,파운드리
2023-07,2303,19063918.0,聯電,sii,UMC,파운드리
2023-08,2303,18952011.0,聯電,sii,UMC,파운드리
2023-09,2303,19052938.0,聯電,sii,UMC,파운드리
2023-10,2303,19191382.0,聯電,sii,UMC,파운드리
2023-11,2303,18787670.0,聯電,sii,UMC,파운드리
2023-12,2303,16979226.0,聯電,sii,UMC,파운드리
2024-01,2303,19013697.0,聯電,sii,UMC,파운드리
2024-02,2303,17451268.0,聯電,sii,UMC,파운드리
2024-03,2303,18167134.0,聯電,sii,UMC,파운드리
2024-04,2303,19741391.0,聯電,sii,UMC,파운드리
2024-05,2303,19509486.0,聯電,sii,UMC,파운드리
2024-06,2303,17548413.0,聯電,sii,UMC,파운드리
2024-07,2303,20896877.0,聯電,sii,UMC,파운드리
2024-08,2303,20645494.0,聯電,sii,UMC,파운드리
2024-09,2303,18942714.0,聯電,sii,UMC,파운드리
2024-10,2303,21371110.0,聯電,sii,UMC,파운드리
2024-11,2303,20049182.0,聯電,sii,UMC,파운드리
2024-12,2303,18965818.0,聯電,sii,UMC,파운드리
2025-01,2303,19806795.0,聯電,sii,UMC,파운드리
2025-02,2303,18193515.0,聯電,sii,UMC,파운드리
2025-03,2303,19858647.0,聯電,sii,UMC,파운드리
2025-04,2303,20454530.0,聯電,sii,UMC,파운드리
2025-05,2303,19480057.0,聯電,sii,UMC,파운드리
2025-06,2303,18823070.0,聯電,sii,UMC,파운드리
2025-07,2303,20040049.0,聯電,sii,UMC,파운드리
2025-08,2303,19159816.0,聯電,sii,UMC,파운드리
2025-09,2303,19927175.0,聯電,sii,UMC,파운드리
2025-10,2303,21294974.0,聯電,sii,UMC,파운드리
2025-11,2303,21233847.0,聯電,sii,UMC,파운드리
2025-12,2303,19280724.0,聯電,sii,UMC,파운드리
2026-01,2303,20862150.0,聯電,sii,UMC,파운드리
2026-02,2303,19345126.0,聯電,sii,UMC,파운드리
2026-03,2303,20830626.0,聯電,sii,UMC,파운드리
2026-04,2303,22663945.0,聯電,sii,UMC,파운드리
2026-05,2303,22943755.0,聯電,sii,UMC,파운드리
2018-12,2317,619315527.0,鴻海,sii,Hon Hai(폭스콘),EMS
2019-01,2317,414095017.0,鴻海,sii,Hon Hai(폭스콘),EMS
2019-02,2317,265632525.0,鴻海,sii,Hon Hai(폭스콘),EMS
2019-03,2317,376604602.0,鴻海,sii,Hon Hai(폭스콘),EMS
2019-04,2317,379786358.0,鴻海,sii,Hon Hai(폭스콘),EMS
2019-05,2317,384217278.0,鴻海,sii,Hon Hai(폭스콘),EMS
2019-06,2317,396537313.0,鴻海,sii,Hon Hai(폭스콘),EMS
2019-07,2317,398012063.0,鴻海,sii,Hon Hai(폭스콘),EMS
2019-08,2317,398815197.0,鴻海,sii,Hon Hai(폭스콘),EMS
2019-09,2317,587790037.0,鴻海,sii,Hon Hai(폭스콘),EMS
2019-10,2317,595882399.0,鴻海,sii,Hon Hai(폭스콘),EMS
2019-11,2317,602646218.0,鴻海,sii,Hon Hai(폭스콘),EMS
2019-12,2317,539507164.0,鴻海,sii,Hon Hai(폭스콘),EMS
2020-01,2317,364565505.0,鴻海,sii,Hon Hai(폭스콘),EMS
2020-02,2317,217460379.0,鴻海,sii,Hon Hai(폭스콘),EMS
2020-03,2317,347654242.0,鴻海,sii,Hon Hai(폭스콘),EMS
2020-04,2317,380925137.0,鴻海,sii,Hon Hai(폭스콘),EMS
2020-05,2317,386980506.0,鴻海,sii,Hon Hai(폭스콘),EMS
2020-06,2317,360531936.0,鴻海,sii,Hon Hai(폭스콘),EMS
2020-07,2317,403325650.0,鴻海,sii,Hon Hai(폭스콘),EMS
2020-08,2317,420545724.0,鴻海,sii,Hon Hai(폭스콘),EMS
2020-09,2317,466362634.0,鴻海,sii,Hon Hai(폭스콘),EMS
2020-10,2317,612553870.0,鴻海,sii,Hon Hai(폭스콘),EMS
2020-11,2317,681375475.0,鴻海,sii,Hon Hai(폭스콘),EMS
2020-12,2317,713780191.0,鴻海,sii,Hon Hai(폭스콘),EMS
2021-01,2317,500218095.0,鴻海,sii,Hon Hai(폭스콘),EMS
2021-02,2317,401893348.0,鴻海,sii,Hon Hai(폭스콘),EMS
2021-03,2317,441217054.0,鴻海,sii,Hon Hai(폭스콘),EMS
2021-04,2317,500490784.0,鴻海,sii,Hon Hai(폭스콘),EMS
2021-05,2317,455034482.0,鴻海,sii,Hon Hai(폭스콘),EMS
2021-06,2317,401616787.0,鴻海,sii,Hon Hai(폭스콘),EMS
2021-07,2317,418015118.0,鴻海,sii,Hon Hai(폭스콘),EMS
2021-08,2317,400048695.0,鴻海,sii,Hon Hai(폭스콘),EMS
2021-09,2317,585731112.0,鴻海,sii,Hon Hai(폭스콘),EMS
2021-10,2317,550890889.0,鴻海,sii,Hon Hai(폭스콘),EMS
2021-11,2317,621713098.0,鴻海,sii,Hon Hai(폭스콘),EMS
2021-12,2317,717583317.0,鴻海,sii,Hon Hai(폭스콘),EMS
2022-01,2317,445750368.0,鴻海,sii,Hon Hai(폭스콘),EMS
2022-02,2317,455025496.0,鴻海,sii,Hon Hai(폭스콘),EMS
2022-03,2317,507394648.0,鴻海,sii,Hon Hai(폭스콘),EMS
2022-04,2317,486464046.0,鴻海,sii,Hon Hai(폭스콘),EMS
2022-05,2317,497774765.0,鴻海,sii,Hon Hai(폭스콘),EMS
2022-06,2317,526195533.0,鴻海,sii,Hon Hai(폭스콘),EMS
2022-07,2317,475099076.0,鴻海,sii,Hon Hai(폭스콘),EMS
2022-08,2317,448906316.0,鴻海,sii,Hon Hai(폭스콘),EMS
2022-09,2317,822323447.0,鴻海,sii,Hon Hai(폭스콘),EMS
2022-10,2317,776576519.0,鴻海,sii,Hon Hai(폭스콘),EMS
2022-11,2317,551092114.0,鴻海,sii,Hon Hai(폭스콘),EMS
2022-12,2317,629339433.0,鴻海,sii,Hon Hai(폭스콘),EMS
2023-01,2317,660363151.0,鴻海,sii,Hon Hai(폭스콘),EMS
2023-02,2317,402035366.0,鴻海,sii,Hon Hai(폭스콘),EMS
2023-03,2317,400293029.0,鴻海,sii,Hon Hai(폭스콘),EMS
2023-04,2317,429219228.0,鴻海,sii,Hon Hai(폭스콘),EMS
2023-05,2317,450725682.0,鴻海,sii,Hon Hai(폭스콘),EMS
2023-06,2317,422774983.0,鴻海,sii,Hon Hai(폭스콘),EMS
2023-07,2317,469234396.0,鴻海,sii,Hon Hai(폭스콘),EMS
2023-08,2317,412838898.0,鴻海,sii,Hon Hai(폭스콘),EMS
2023-09,2317,660740414.0,鴻海,sii,Hon Hai(폭스콘),EMS
2023-10,2317,741200306.0,鴻海,sii,Hon Hai(폭스콘),EMS
2023-11,2317,650021114.0,鴻海,sii,Hon Hai(폭스콘),EMS
2023-12,2317,460124625.0,鴻海,sii,Hon Hai(폭스콘),EMS
2024-01,2317,522141475.0,鴻海,sii,Hon Hai(폭스콘),EMS
2024-02,2317,352480676.0,鴻海,sii,Hon Hai(폭스콘),EMS
2024-03,2317,447540564.0,鴻海,sii,Hon Hai(폭스콘),EMS
2024-04,2317,510896397.0,鴻海,sii,Hon Hai(폭스콘),EMS
2024-05,2317,550157241.0,鴻海,sii,Hon Hai(폭스콘),EMS
2024-06,2317,490725274.0,鴻海,sii,Hon Hai(폭스콘),EMS
2024-07,2317,572351867.0,鴻海,sii,Hon Hai(폭스콘),EMS
2024-08,2317,548311941.0,鴻海,sii,Hon Hai(폭스콘),EMS
2024-09,2317,733023957.0,鴻海,sii,Hon Hai(폭스콘),EMS
2024-10,2317,804847646.0,鴻海,sii,Hon Hai(폭스콘),EMS
2024-11,2317,672585341.0,鴻海,sii,Hon Hai(폭스콘),EMS
2024-12,2317,654825418.0,鴻海,sii,Hon Hai(폭스콘),EMS
2025-01,2317,538665759.0,鴻海,sii,Hon Hai(폭스콘),EMS
2025-02,2317,551382882.0,鴻海,sii,Hon Hai(폭스콘),EMS
2025-03,2317,552124573.0,鴻海,sii,Hon Hai(폭스콘),EMS
2025-04,2317,641365597.0,鴻海,sii,Hon Hai(폭스콘),EMS
2025-05,2317,615744933.0,鴻海,sii,Hon Hai(폭스콘),EMS
2025-06,2317,540236697.0,鴻海,sii,Hon Hai(폭스콘),EMS
2025-07,2317,613864601.0,鴻海,sii,Hon Hai(폭스콘),EMS
2025-08,2317,606512275.0,鴻海,sii,Hon Hai(폭스콘),EMS
2025-09,2317,837067572.0,鴻海,sii,Hon Hai(폭스콘),EMS
2025-10,2317,895708525.0,鴻海,sii,Hon Hai(폭스콘),EMS
2025-11,2317,844275843.0,鴻海,sii,Hon Hai(폭스콘),EMS
2025-12,2317,862861362.0,鴻海,sii,Hon Hai(폭스콘),EMS
2026-01,2317,730039420.0,鴻海,sii,Hon Hai(폭스콘),EMS
2026-02,2317,595813348.0,鴻海,sii,Hon Hai(폭스콘),EMS
2026-03,2317,803737716.0,鴻海,sii,Hon Hai(폭스콘),EMS
2026-04,2317,832097956.0,鴻海,sii,Hon Hai(폭스콘),EMS
2026-05,2317,859409333.0,鴻海,sii,Hon Hai(폭스콘),EMS
2018-12,2330,89830598.0,台積電,sii,TSMC,파운드리
2019-01,2330,78093827.0,台積電,sii,TSMC,파운드리
2019-02,2330,60889055.0,台積電,sii,TSMC,파운드리
2019-03,2330,79721587.0,台積電,sii,TSMC,파운드리
2019-04,2330,74693615.0,台積電,sii,TSMC,파운드리
2019-05,2330,80436931.0,台積電,sii,TSMC,파운드리
2019-06,2330,85867929.0,台積電,sii,TSMC,파운드리
2019-07,2330,84757724.0,台積電,sii,TSMC,파운드리
2019-08,2330,106117619.0,台積電,sii,TSMC,파운드리
2019-09,2330,102170096.0,台積電,sii,TSMC,파운드리
2019-10,2330,106039531.0,台積電,sii,TSMC,파운드리
2019-11,2330,107884396.0,台積電,sii,TSMC,파운드리
2019-12,2330,103313138.0,台積電,sii,TSMC,파운드리
2020-01,2330,103683135.0,台積電,sii,TSMC,파운드리
2020-02,2330,93394449.0,台積電,sii,TSMC,파운드리
2020-03,2330,113519599.0,台積電,sii,TSMC,파운드리
2020-04,2330,96001572.0,台積電,sii,TSMC,파운드리
2020-05,2330,93819010.0,台積電,sii,TSMC,파운드리
2020-06,2330,120877785.0,台積電,sii,TSMC,파운드리
2020-07,2330,105963468.0,台積電,sii,TSMC,파운드리
2020-08,2330,122878244.0,台積電,sii,TSMC,파운드리
2020-09,2330,127584492.0,台積電,sii,TSMC,파운드리
2020-10,2330,119302707.0,台積電,sii,TSMC,파운드리
2020-11,2330,124865438.0,台積電,sii,TSMC,파운드리
2020-12,2330,117364912.0,台積電,sii,TSMC,파운드리
2021-01,2330,126749152.0,台積電,sii,TSMC,파운드리
2021-02,2330,106533690.0,台積電,sii,TSMC,파운드리
2021-03,2330,129127388.0,台積電,sii,TSMC,파운드리
2021-04,2330,111314794.0,台積電,sii,TSMC,파운드리
2021-05,2330,112359668.0,台積電,sii,TSMC,파운드리
2021-06,2330,148470660.0,台積電,sii,TSMC,파운드리
2021-07,2330,124557799.0,台積電,sii,TSMC,파운드리
2021-08,2330,137427162.0,台積電,sii,TSMC,파운드리
2021-09,2330,152685418.0,台積電,sii,TSMC,파운드리
2021-10,2330,134539477.0,台積電,sii,TSMC,파운드리
2021-11,2330,148267599.0,台積電,sii,TSMC,파운드리
2021-12,2330,155382230.0,台積電,sii,TSMC,파운드리
2022-01,2330,172176110.0,台積電,sii,TSMC,파운드리
2022-02,2330,146933238.0,台積電,sii,TSMC,파운드리
2022-03,2330,171966525.0,台積電,sii,TSMC,파운드리
2022-04,2330,172561382.0,台積電,sii,TSMC,파운드리
2022-05,2330,185705425.0,台積電,sii,TSMC,파운드리
2022-06,2330,175874001.0,台積電,sii,TSMC,파운드리
2022-07,2330,186762689.0,台積電,sii,TSMC,파운드리
2022-08,2330,218132391.0,台積電,sii,TSMC,파운드리
2022-09,2330,208247663.0,台積電,sii,TSMC,파운드리
2022-10,2330,210265633.0,台積電,sii,TSMC,파운드리
2022-11,2330,222705993.0,台積電,sii,TSMC,파운드리
2022-12,2330,192560242.0,台積電,sii,TSMC,파운드리
2023-01,2330,200050544.0,台積電,sii,TSMC,파운드리
2023-02,2330,163174097.0,台積電,sii,TSMC,파운드리
2023-03,2330,145408332.0,台積電,sii,TSMC,파운드리
2023-04,2330,147899735.0,台積電,sii,TSMC,파운드리
2023-05,2330,176537345.0,台積電,sii,TSMC,파운드리
2023-06,2330,156404174.0,台積電,sii,TSMC,파운드리
2023-07,2330,177616220.0,台積電,sii,TSMC,파운드리
2023-08,2330,188686256.0,台積電,sii,TSMC,파운드리
2023-09,2330,180430282.0,台積電,sii,TSMC,파운드리
2023-10,2330,243202811.0,台積電,sii,TSMC,파운드리
2023-11,2330,206026179.0,台積電,sii,TSMC,파운드리
2023-12,2330,176299866.0,台積電,sii,TSMC,파운드리
2024-01,2330,215785127.0,台積電,sii,TSMC,파운드리
2024-02,2330,181648270.0,台積電,sii,TSMC,파운드리
2024-03,2330,195210804.0,台積電,sii,TSMC,파운드리
2024-04,2330,236021112.0,台積電,sii,TSMC,파운드리
2024-05,2330,229620372.0,台積電,sii,TSMC,파운드리
2024-06,2330,207868693.0,台積電,sii,TSMC,파운드리
2024-07,2330,256953058.0,台積電,sii,TSMC,파운드리
2024-08,2330,250866368.0,台積電,sii,TSMC,파운드리
2024-09,2330,251872717.0,台積電,sii,TSMC,파운드리
2024-10,2330,314239713.0,台積電,sii,TSMC,파운드리
2024-11,2330,276058358.0,台積電,sii,TSMC,파운드리
2024-12,2330,278163107.0,台積電,sii,TSMC,파운드리
2025-01,2330,293288038.0,台積電,sii,TSMC,파운드리
2025-02,2330,260008796.0,台積電,sii,TSMC,파운드리
2025-03,2330,285956830.0,台積電,sii,TSMC,파운드리
2025-04,2330,349566940.0,台積電,sii,TSMC,파운드리
2025-05,2330,320515951.0,台積電,sii,TSMC,파운드리
2025-06,2330,263708978.0,台積電,sii,TSMC,파운드리
2025-07,2330,323165707.0,台積電,sii,TSMC,파운드리
2025-08,2330,335771691.0,台積電,sii,TSMC,파운드리
2025-09,2330,330980920.0,台積電,sii,TSMC,파운드리
2025-10,2330,367473051.0,台積電,sii,TSMC,파운드리
2025-11,2330,343613802.0,台積電,sii,TSMC,파운드리
2025-12,2330,335003568.0,台積電,sii,TSMC,파운드리
2026-01,2330,401255128.0,台積電,sii,TSMC,파운드리
2026-02,2330,317656613.0,台積電,sii,TSMC,파운드리
2026-03,2330,415191699.0,台積電,sii,TSMC,파운드리
2026-04,2330,410725118.0,台積電,sii,TSMC,파운드리
2026-05,2330,416975163.0,台積電,sii,TSMC,파운드리
2018-12,2344,3691818.0,華邦電,sii,Winbond,메모리
2019-01,2344,3876792.0,華邦電,sii,Winbond,메모리
2019-02,2344,3275804.0,華邦電,sii,Winbond,메모리
2019-03,2344,3734172.0,華邦電,sii,Winbond,메모리
2019-04,2344,3903846.0,華邦電,sii,Winbond,메모리
2019-05,2344,4012937.0,華邦電,sii,Winbond,메모리
2019-06,2344,4094886.0,華邦電,sii,Winbond,메모리
2019-07,2344,4327483.0,華邦電,sii,Winbond,메모리
2019-08,2344,4463022.0,華邦電,sii,Winbond,메모리
2019-09,2344,4629824.0,華邦電,sii,Winbond,메모리
2019-10,2344,4321150.0,華邦電,sii,Winbond,메모리
2019-11,2344,4057424.0,華邦電,sii,Winbond,메모리
2019-12,2344,4074094.0,華邦電,sii,Winbond,메모리
2020-01,2344,3682717.0,華邦電,sii,Winbond,메모리
2020-02,2344,3725519.0,華邦電,sii,Winbond,메모리
2020-03,2344,4140767.0,華邦電,sii,Winbond,메모리
2020-04,2344,4348589.0,華邦電,sii,Winbond,메모리
2020-05,2344,4273412.0,華邦電,sii,Winbond,메모리
2020-06,2344,4130594.0,華邦電,sii,Winbond,메모리
2020-07,2344,4124163.0,華邦電,sii,Winbond,메모리
2020-08,2344,4432501.0,華邦電,sii,Winbond,메모리
2020-09,2344,7477057.0,華邦電,sii,Winbond,메모리
2020-10,2344,6864511.0,華邦電,sii,Winbond,메모리
2020-11,2344,6675073.0,華邦電,sii,Winbond,메모리
2020-12,2344,6808268.0,華邦電,sii,Winbond,메모리
2021-01,2344,6903387.0,華邦電,sii,Winbond,메모리
2021-02,2344,6454634.0,華邦電,sii,Winbond,메모리
2021-03,2344,7967337.0,華邦電,sii,Winbond,메모리
2021-04,2344,8304909.0,華邦電,sii,Winbond,메모리
2021-05,2344,8207005.0,華邦電,sii,Winbond,메모리
2021-06,2344,8722245.0,華邦電,sii,Winbond,메모리
2021-07,2344,9089871.0,華邦電,sii,Winbond,메모리
2021-08,2344,8816083.0,華邦電,sii,Winbond,메모리
2021-09,2344,9108776.0,華邦電,sii,Winbond,메모리
2021-10,2344,8829275.0,華邦電,sii,Winbond,메모리
2021-11,2344,8559401.0,華邦電,sii,Winbond,메모리
2021-12,2344,8607001.0,華邦電,sii,Winbond,메모리
2022-01,2344,8690488.0,華邦電,sii,Winbond,메모리
2022-02,2344,8606056.0,華邦電,sii,Winbond,메모리
2022-03,2344,9217307.0,華邦電,sii,Winbond,메모리
2022-04,2344,8923615.0,華邦電,sii,Winbond,메모리
2022-05,2344,8820001.0,華邦電,sii,Winbond,메모리
2022-06,2344,8903080.0,華邦電,sii,Winbond,메모리
2022-07,2344,7390832.0,華邦電,sii,Winbond,메모리
2022-08,2344,7402743.0,華邦電,sii,Winbond,메모리
2022-09,2344,7351855.0,華邦電,sii,Winbond,메모리
2022-10,2344,6226159.0,華邦電,sii,Winbond,메모리
2022-11,2344,6519979.0,華邦電,sii,Winbond,메모리
2022-12,2344,6477675.0,華邦電,sii,Winbond,메모리
2023-01,2344,4885570.0,華邦電,sii,Winbond,메모리
2023-02,2344,5746016.0,華邦電,sii,Winbond,메모리
2023-03,2344,6884141.0,華邦電,sii,Winbond,메모리
2023-04,2344,5684046.0,華邦電,sii,Winbond,메모리
2023-05,2344,6137916.0,華邦電,sii,Winbond,메모리
2023-06,2344,6988905.0,華邦電,sii,Winbond,메모리
2023-07,2344,6314838.0,華邦電,sii,Winbond,메모리
2023-08,2344,6424643.0,華邦電,sii,Winbond,메모리
2023-09,2344,6766334.0,華邦電,sii,Winbond,메모리
2023-10,2344,6297972.0,華邦電,sii,Winbond,메모리
2023-11,2344,6368389.0,華邦電,sii,Winbond,메모리
2023-12,2344,6507308.0,華邦電,sii,Winbond,메모리
2024-01,2344,6402586.0,華邦電,sii,Winbond,메모리
2024-02,2344,6207435.0,華邦電,sii,Winbond,메모리
2024-03,2344,7511330.0,華邦電,sii,Winbond,메모리
2024-04,2344,6981267.0,華邦電,sii,Winbond,메모리
2024-05,2344,7125163.0,華邦電,sii,Winbond,메모리
2024-06,2344,7377553.0,華邦電,sii,Winbond,메모리
